frame_0000000000: [0, 0]
frame_0000000932: [0, 0]
frame_0000000933: [0, 0]
frame_0000000934: [0, 0]
frame_0000000935: [0, 0]
frame_0000000936: [0, 0]
frame_0000000937: [0, 0]
frame_0000000938: [0, 0]
frame_0000000939: [0, 0]
frame_0000000940: [0, 0]
frame_0000000941: [0, 0]
frame_0000000942: [0, 0]
frame_0000000943: [1, 0]
frame_0000000944: [1, 0]
frame_0000000945: [1, 0]
frame_0000000946: [1, 0]
frame_0000000947: [1, 0]
frame_0000000948: [1, 0]
frame_0000000949: [0, 0]
frame_0000000950: [0, 0]
frame_0000000951: [0, 0]
frame_0000000952: [0, 0]
frame_0000000953: [0, 0]
frame_0000000954: [0, 0]
frame_0000000955: [0, 0]
frame_0000000956: [0, 0]
frame_0000000957: [0, 0]
frame_0000000958: [0, 0]
frame_0000000959: [0, 0]
frame_0000000960: [0, 0]
frame_0000000961: [0, 0]
frame_0000000962: [0, 0]
frame_0000000963: [0, 0]
frame_0000000964: [0, 0]
frame_0000000965: [0, 0]
frame_0000000966: [0, 0]
frame_0000000967: [0, 0]
frame_0000000968: [0, 0]
frame_0000000969: [0, 0]
frame_0000000970: [0, 0]
frame_0000000971: [0, 0]
frame_0000000972: [0, 0]
frame_0000000973: [0, 0]
frame_0000000974: [0, 0]
frame_0000000975: [1, 0]
frame_0000000976: [1, 0]
frame_0000000977: [1, 0]
frame_0000000978: [0, 0]
frame_0000000979: [0, 0]
frame_0000000980: [0, 0]
frame_0000000981: [0, 0]
frame_0000000982: [0, 0]
frame_0000000983: [0, 0]
frame_0000000984: [0, 0]
frame_0000000985: [0, 0]
frame_0000000986: [0, 0]
frame_0000000987: [0, 0]
frame_0000000988: [0, 0]
frame_0000000989: [0, 0]
frame_0000000990: [0, 0]
frame_0000000991: [0, 0]
frame_0000000992: [0, 0]
frame_0000000993: [0, 0]
frame_0000000994: [0, 0]
frame_0000000995: [0, 0]
frame_0000000996: [0, 0]
frame_0000000997: [0, 0]
frame_0000000998: [0, 0]
frame_0000000999: [0, 0]
frame_0000001000: [0, 0]
frame_0000001001: [0, 0]
frame_0000001002: [0, 0]
frame_0000001003: [0, 0]
frame_0000001004: [0, 0]
frame_0000001005: [0, 0]
frame_0000001006: [0, 0]
frame_0000001007: [0, 0]
frame_0000001008: [0, 0]
frame_0000001009: [0, 0]
frame_0000001010: [0, 0]
frame_0000001011: [0, 0]
frame_0000001012: [0, 0]
frame_0000001013: [1, 0]
frame_0000001014: [1, 0]
frame_0000001015: [0, 0]
frame_0000001016: [0, 0]
frame_0000001017: [0, 0]
frame_0000001018: [0, 0]
frame_0000001019: [0, 0]
frame_0000001020: [0, 0]
frame_0000001021: [0, 0]
frame_0000001022: [0, 0]
frame_0000001023: [0, 0]
frame_0000001024: [0, 0]
frame_0000001025: [0, 0]
frame_0000001026: [0, 0]
frame_0000001027: [0, 0]
frame_0000001028: [0, 0]
frame_0000001029: [0, 0]
frame_0000001030: [0, 0]
frame_0000001031: [0, 0]
frame_0000001032: [0, 0]
frame_0000001033: [0, 0]
frame_0000001034: [0, 0]
frame_0000001035: [0, 0]
frame_0000001036: [0, 0]
frame_0000001037: [1, 0]
frame_0000001038: [1, 0]
frame_0000001039: [1, 0]
frame_0000001040: [1, 0]
frame_0000001041: [1, 0]
frame_0000001042: [1, 0]
frame_0000001043: [1, 0]
frame_0000001044: [1, 0]
frame_0000001045: [1, 0]
frame_0000001046: [0, 0]
frame_0000001047: [0, 0]
frame_0000001048: [0, 0]
frame_0000001049: [0, 0]
frame_0000001050: [0, 0]
frame_0000001051: [0, 0]
frame_0000001052: [0, 0]
frame_0000001053: [0, 0]
frame_0000001054: [0, 0]
frame_0000001055: [0, 0]
frame_0000001056: [0, 0]
frame_0000001057: [0, 0]
frame_0000001058: [0, 0]
frame_0000001059: [0, 0]
frame_0000001060: [0, 0]
frame_0000001061: [0, 0]
frame_0000001062: [0, 0]
frame_0000001063: [0, 0]
frame_0000001064: [0, 0]
frame_0000001065: [0, 0]
frame_0000001066: [0, 0]
frame_0000001067: [0, 0]
frame_0000001068: [0, 0]
frame_0000001069: [0, 0]
frame_0000001070: [0, 0]
frame_0000001071: [0, 0]
frame_0000001072: [0, 0]
frame_0000001073: [1, 0]
frame_0000001074: [1, 0]
frame_0000001075: [1, 0]
frame_0000001076: [1, 0]
frame_0000001077: [1, 0]
frame_0000001078: [1, 0]
frame_0000001079: [1, 0]
frame_0000001080: [1, 0]
frame_0000001081: [1, 0]
frame_0000001082: [1, 0]
frame_0000001083: [0, 0]
frame_0000001084: [0, 0]
frame_0000001085: [0, 0]
frame_0000001086: [0, 0]
frame_0000001087: [0, 0]
frame_0000001088: [0, 0]
frame_0000001089: [0, 0]
frame_0000001090: [0, 0]
frame_0000001091: [0, 0]
frame_0000001092: [0, 0]
frame_0000001093: [0, 0]
frame_0000001094: [0, 0]
frame_0000001095: [0, 0]
frame_0000001096: [0, 0]
frame_0000001097: [0, 0]
frame_0000001098: [0, 0]
frame_0000001099: [0, 0]
frame_0000001100: [0, 0]
frame_0000001101: [0, 0]
frame_0000001102: [0, 0]
frame_0000001103: [0, 0]
frame_0000001104: [0, 0]
frame_0000001105: [0, 0]
frame_0000001106: [0, 0]
frame_0000001107: [0, 0]
frame_0000001108: [0, 0]
frame_0000001109: [0, 0]
frame_0000001110: [1, 0]
frame_0000001111: [1, 0]
frame_0000001112: [1, 0]
frame_0000001113: [0, 0]
frame_0000001114: [0, 0]
frame_0000001115: [0, 0]
frame_0000001116: [0, 0]
frame_0000001117: [0, 0]
frame_0000001118: [0, 0]
frame_0000001119: [0, 0]
frame_0000001120: [0, 0]
frame_0000001121: [0, 0]
frame_0000001122: [0, 0]
frame_0000001123: [0, 0]
frame_0000001124: [0, 0]
frame_0000001125: [0, 0]
frame_0000001126: [0, 0]
frame_0000001127: [0, 0]
frame_0000001128: [0, 0]
frame_0000001129: [0, 0]
frame_0000001130: [0, 0]
frame_0000001131: [0, 0]
frame_0000001132: [0, 0]
frame_0000001133: [0, 0]
frame_0000001134: [0, 1]
frame_0000001135: [0, 1]
frame_0000001136: [0, 1]
frame_0000001137: [0, 1]
frame_0000001138: [0, 1]
frame_0000001139: [0, 1]
frame_0000001140: [0, 1]
frame_0000001141: [0, 1]
frame_0000001142: [0, 1]
frame_0000001143: [0, 1]
frame_0000001144: [0, 1]
frame_0000001145: [0, 1]
frame_0000001146: [0, 1]
frame_0000001147: [0, 1]
frame_0000001148: [0, 1]
frame_0000001149: [0, 1]
frame_0000001150: [0, 1]
frame_0000001151: [0, 0]
frame_0000001152: [0, 0]
frame_0000001153: [0, 0]
frame_0000001154: [0, 0]
frame_0000001155: [0, 0]
frame_0000001156: [0, 0]
frame_0000001157: [0, 0]
frame_0000001158: [0, 0]
frame_0000001159: [0, 0]
frame_0000001160: [0, 0]
frame_0000001161: [0, 0]
frame_0000001162: [0, 0]
frame_0000001163: [0, 0]
frame_0000001164: [0, 0]
frame_0000001165: [0, 0]
frame_0000001166: [0, 0]
frame_0000001167: [0, 0]
frame_0000001168: [0, 0]
frame_0000001169: [0, 0]
frame_0000001170: [0, 0]
frame_0000001171: [0, 0]
frame_0000001172: [0, 0]
frame_0000001173: [1, 0]
frame_0000001174: [1, 0]
frame_0000001175: [1, 0]
frame_0000001176: [1, 0]
frame_0000001177: [1, 0]
frame_0000001178: [1, 0]
frame_0000001179: [1, 0]
frame_0000001180: [1, 0]
frame_0000001181: [1, 0]
frame_0000001182: [1, 0]
frame_0000001183: [0, 0]
frame_0000001184: [0, 0]
frame_0000001185: [0, 0]
frame_0000001186: [0, 0]
frame_0000001187: [0, 0]
frame_0000001188: [0, 0]
frame_0000001189: [0, 0]
frame_0000001190: [0, 0]
frame_0000001191: [0, 0]
frame_0000001192: [0, 0]
frame_0000001193: [0, 0]
frame_0000001194: [0, 0]
frame_0000001195: [0, 0]
frame_0000001196: [0, 0]
frame_0000001197: [0, 0]
frame_0000001198: [0, 0]
frame_0000001199: [0, 0]
frame_0000001200: [0, 0]
frame_0000001201: [0, 0]
frame_0000001202: [0, 0]
frame_0000001203: [0, 0]
frame_0000001204: [0, 0]
frame_0000001205: [0, 0]
frame_0000001206: [0, 0]
frame_0000001207: [0, 1]
frame_0000001208: [0, 1]
frame_0000001209: [0, 1]
frame_0000001210: [0, 1]
frame_0000001211: [0, 1]
frame_0000001212: [0, 1]
frame_0000001213: [0, 1]
frame_0000001214: [0, 1]
frame_0000001215: [0, 1]
frame_0000001216: [0, 1]
frame_0000001217: [0, 1]
frame_0000001218: [0, 1]
frame_0000001219: [0, 1]
frame_0000001220: [0, 1]
frame_0000001221: [0, 0]
frame_0000001222: [0, 0]
frame_0000001223: [0, 0]
frame_0000001224: [0, 0]
frame_0000001225: [0, 0]
frame_0000001226: [0, 0]
frame_0000001227: [0, 0]
frame_0000001228: [0, 0]
frame_0000001229: [0, 0]
frame_0000001230: [0, 0]
frame_0000001231: [0, 0]
frame_0000001232: [0, 0]
frame_0000001233: [0, 0]
frame_0000001234: [0, 0]
frame_0000001235: [0, 0]
frame_0000001236: [0, 0]
frame_0000001237: [1, 0]
frame_0000001238: [1, 0]
frame_0000001239: [1, 0]
frame_0000001240: [1, 0]
frame_0000001241: [1, 0]
frame_0000001242: [1, 0]
frame_0000001243: [1, 0]
frame_0000001244: [1, 0]
frame_0000001245: [1, 0]
frame_0000001246: [0, 0]
frame_0000001247: [0, 0]
frame_0000001248: [0, 0]
frame_0000001249: [0, 0]
frame_0000001250: [0, 0]
frame_0000001251: [0, 0]
frame_0000001252: [0, 0]
frame_0000001253: [0, 0]
frame_0000001254: [0, 0]
frame_0000001255: [0, 0]
frame_0000001256: [0, 0]
frame_0000001257: [0, 0]
frame_0000001258: [0, 0]
frame_0000001259: [0, 0]
frame_0000001260: [0, 0]
frame_0000001261: [0, 0]
frame_0000001262: [0, 0]
frame_0000001263: [0, 0]
frame_0000001264: [0, 0]
frame_0000001265: [0, 0]
frame_0000001266: [0, 0]
frame_0000001267: [0, 0]
frame_0000001268: [0, 0]
frame_0000001269: [0, 0]
frame_0000001270: [0, 0]
frame_0000001271: [0, 0]
frame_0000001272: [0, 0]
frame_0000001273: [0, 0]
frame_0000001274: [1, 0]
frame_0000001275: [1, 0]
frame_0000001276: [1, 0]
frame_0000001277: [1, 0]
frame_0000001278: [0, 0]
frame_0000001279: [0, 0]
frame_0000001280: [0, 0]
frame_0000001281: [0, 0]
frame_0000001282: [0, 0]
frame_0000001283: [0, 0]
frame_0000001284: [0, 0]
frame_0000001285: [0, 0]
frame_0000001286: [0, 0]
frame_0000001287: [0, 0]
frame_0000001288: [0, 0]
frame_0000001289: [0, 0]
frame_0000001290: [0, 0]
frame_0000001291: [0, 0]
frame_0000001292: [0, 0]
frame_0000001293: [0, 0]
frame_0000001294: [0, 0]
frame_0000001295: [0, 0]
frame_0000001296: [0, 0]
frame_0000001297: [0, 0]
frame_0000001298: [0, 0]
frame_0000001299: [0, 0]
frame_0000001300: [0, 0]
frame_0000001301: [0, 0]
frame_0000001302: [0, 0]
frame_0000001303: [0, 0]
frame_0000001304: [0, 0]
frame_0000001305: [0, 1]
frame_0000001306: [0, 1]
frame_0000001307: [0, 1]
frame_0000001308: [0, 1]
frame_0000001309: [0, 1]
frame_0000001310: [0, 1]
frame_0000001311: [0, 1]
frame_0000001312: [0, 1]
frame_0000001313: [0, 1]
frame_0000001314: [0, 1]
frame_0000001315: [0, 1]
frame_0000001316: [0, 1]
frame_0000001317: [0, 1]
frame_0000001318: [0, 1]
frame_0000001319: [0, 0]
frame_0000001320: [0, 0]
frame_0000001321: [0, 0]
frame_0000001322: [0, 0]
frame_0000001323: [0, 0]
frame_0000001324: [0, 0]
frame_0000001325: [0, 0]
frame_0000001326: [0, 0]
frame_0000001327: [0, 0]
frame_0000001328: [0, 0]
frame_0000001329: [0, 0]
frame_0000001330: [0, 0]
frame_0000001331: [0, 0]
frame_0000001332: [0, 0]
frame_0000001333: [0, 0]
frame_0000001334: [0, 0]
frame_0000001335: [0, 0]
frame_0000001336: [0, 0]
frame_0000001337: [1, 0]
frame_0000001338: [1, 0]
frame_0000001339: [1, 0]
frame_0000001340: [1, 0]
frame_0000001341: [1, 0]
frame_0000001342: [1, 0]
frame_0000001343: [1, 0]
frame_0000001344: [1, 0]
frame_0000001345: [1, 0]
frame_0000001346: [1, 0]
frame_0000001347: [0, 0]
frame_0000001348: [0, 0]
frame_0000001349: [0, 0]
frame_0000001350: [0, 0]
frame_0000001351: [0, 0]
frame_0000001352: [0, 0]
frame_0000001353: [0, 0]
frame_0000001354: [0, 0]
frame_0000001355: [0, 0]
frame_0000001356: [0, 0]
frame_0000001357: [0, 0]
frame_0000001358: [0, 0]
frame_0000001359: [0, 0]
frame_0000001360: [0, 0]
frame_0000001361: [0, 0]
frame_0000001362: [0, 0]
frame_0000001363: [0, 0]
frame_0000001364: [0, 0]
frame_0000001365: [0, 0]
frame_0000001366: [0, 0]
frame_0000001367: [0, 0]
frame_0000001368: [0, 0]
frame_0000001369: [0, 0]
frame_0000001370: [0, 0]
frame_0000001371: [0, 0]
frame_0000001372: [0, 0]
frame_0000001373: [1, 0]
frame_0000001374: [1, 0]
frame_0000001375: [1, 0]
frame_0000001376: [1, 0]
frame_0000001377: [1, 0]
frame_0000001378: [0, 0]
frame_0000001379: [0, 0]
frame_0000001380: [0, 0]
frame_0000001381: [0, 0]
frame_0000001382: [0, 0]
frame_0000001383: [0, 0]
frame_0000001384: [0, 0]
frame_0000001385: [0, 0]
frame_0000001386: [0, 0]
frame_0000001387: [0, 0]
frame_0000001388: [0, 0]
frame_0000001389: [0, 0]
frame_0000001390: [0, 0]
frame_0000001391: [0, 0]
frame_0000001392: [1, 0]
frame_0000001393: [1, 0]
frame_0000001394: [1, 0]
frame_0000001395: [0, 0]
frame_0000001396: [0, 0]
frame_0000001397: [0, 0]
frame_0000001398: [0, 0]
frame_0000001399: [0, 0]
frame_0000001400: [0, 0]
frame_0000001401: [0, 0]
frame_0000001402: [0, 0]
frame_0000001403: [0, 0]
frame_0000001404: [0, 0]
frame_0000001405: [0, 0]
frame_0000001406: [0, 0]
frame_0000001407: [0, 0]
frame_0000001408: [0, 0]
frame_0000001409: [0, 0]
frame_0000001410: [0, 0]
frame_0000001411: [0, 0]
frame_0000001412: [0, 0]
frame_0000001413: [0, 0]
frame_0000001414: [0, 0]
frame_0000001415: [0, 0]
frame_0000001416: [0, 0]
frame_0000001417: [0, 0]
frame_0000001418: [0, 0]
frame_0000001419: [0, 0]
frame_0000001420: [0, 0]
frame_0000001421: [0, 0]
frame_0000001422: [1, 0]
frame_0000001423: [1, 0]
frame_0000001424: [1, 0]
frame_0000001425: [1, 0]
frame_0000001426: [0, 0]
frame_0000001427: [0, 0]
frame_0000001428: [0, 0]
frame_0000001429: [0, 0]
frame_0000001430: [0, 0]
frame_0000001431: [0, 0]
frame_0000001432: [0, 0]
frame_0000001433: [0, 0]
frame_0000001434: [0, 0]
frame_0000001435: [0, 0]
frame_0000001436: [0, 0]
frame_0000001437: [0, 0]
frame_0000001438: [0, 0]
frame_0000001439: [0, 0]
frame_0000001440: [1, 0]
frame_0000001441: [1, 0]
frame_0000001442: [1, 0]
frame_0000001443: [1, 0]
frame_0000001444: [0, 0]
frame_0000001445: [0, 0]
frame_0000001446: [0, 0]
frame_0000001447: [0, 0]
frame_0000001448: [0, 0]
frame_0000001449: [0, 0]
frame_0000001450: [0, 0]
frame_0000001451: [0, 0]
frame_0000001452: [0, 0]
frame_0000001453: [0, 0]
frame_0000001454: [0, 0]
frame_0000001455: [0, 0]
frame_0000001456: [0, 0]
frame_0000001457: [0, 0]
frame_0000001458: [0, 0]
frame_0000001459: [0, 0]
frame_0000001460: [0, 0]
frame_0000001461: [0, 0]
frame_0000001462: [0, 0]
frame_0000001463: [0, 0]
frame_0000001464: [0, 0]
frame_0000001465: [0, 0]
frame_0000001466: [0, 0]
frame_0000001467: [0, 0]
frame_0000001468: [0, 0]
frame_0000001469: [0, 0]
frame_0000001470: [0, 0]
frame_0000001471: [0, 0]
frame_0000001472: [0, 0]
frame_0000001473: [0, 0]
frame_0000001474: [0, 0]
frame_0000001475: [1, 0]
frame_0000001476: [0, 0]
frame_0000001477: [0, 0]
frame_0000001478: [0, 0]
frame_0000001479: [0, 0]
frame_0000001480: [0, 0]
frame_0000001481: [0, 0]
frame_0000001482: [0, 0]
frame_0000001483: [0, 0]
frame_0000001484: [0, 0]
frame_0000001485: [0, 0]
frame_0000001486: [0, 0]
frame_0000001487: [0, 0]
frame_0000001488: [0, 0]
frame_0000001489: [0, 0]
frame_0000001490: [0, 0]
frame_0000001491: [0, 0]
frame_0000001492: [0, 0]
frame_0000001493: [0, 0]
frame_0000001494: [0, 0]
frame_0000001495: [0, 0]
frame_0000001496: [0, 0]
frame_0000001497: [0, 0]
frame_0000001498: [0, 0]
frame_0000001499: [0, 0]
frame_0000001500: [0, 0]
frame_0000001501: [0, 0]
frame_0000001502: [0, 0]
frame_0000001503: [0, 0]
frame_0000001504: [0, 0]
frame_0000001505: [0, 0]
frame_0000001506: [1, 0]
frame_0000001507: [1, 0]
frame_0000001508: [1, 0]
frame_0000001509: [1, 0]
frame_0000001510: [1, 0]
frame_0000001511: [1, 0]
frame_0000001512: [1, 0]
frame_0000001513: [1, 0]
frame_0000001514: [1, 0]
frame_0000001515: [0, 0]
frame_0000001516: [0, 0]
frame_0000001517: [0, 0]
frame_0000001518: [0, 0]
frame_0000001519: [0, 0]
frame_0000001520: [0, 0]
frame_0000001521: [0, 0]
frame_0000001522: [0, 0]
frame_0000001523: [0, 0]
frame_0000001524: [0, 0]
frame_0000001525: [0, 0]
frame_0000001526: [0, 0]
frame_0000001527: [0, 0]
frame_0000001528: [0, 0]
frame_0000001529: [0, 0]
frame_0000001530: [0, 0]
frame_0000001531: [0, 0]
frame_0000001532: [0, 0]
frame_0000001533: [0, 0]
frame_0000001534: [0, 0]
frame_0000001535: [0, 0]
frame_0000001536: [0, 1]
frame_0000001537: [0, 1]
frame_0000001538: [0, 1]
frame_0000001539: [0, 1]
frame_0000001540: [0, 1]
frame_0000001541: [0, 1]
frame_0000001542: [0, 1]
frame_0000001543: [0, 1]
frame_0000001544: [0, 1]
frame_0000001545: [0, 1]
frame_0000001546: [0, 1]
frame_0000001547: [0, 1]
frame_0000001548: [0, 1]
frame_0000001549: [0, 0]
frame_0000001550: [0, 0]
frame_0000001551: [0, 0]
frame_0000001552: [0, 0]
frame_0000001553: [0, 0]
frame_0000001554: [0, 0]
frame_0000001555: [0, 0]
frame_0000001556: [0, 0]
frame_0000001557: [0, 0]
frame_0000001558: [0, 0]
frame_0000001559: [0, 0]
frame_0000001560: [0, 0]
frame_0000001561: [0, 0]
frame_0000001562: [0, 0]
frame_0000001563: [0, 0]
frame_0000001564: [1, 0]
frame_0000001565: [1, 0]
frame_0000001566: [1, 0]
frame_0000001567: [1, 0]
frame_0000001568: [0, 0]
frame_0000001569: [0, 0]
frame_0000001570: [0, 0]
frame_0000001571: [0, 0]
frame_0000001572: [0, 0]
frame_0000001573: [0, 0]
frame_0000001574: [0, 0]
frame_0000001575: [0, 0]
frame_0000001576: [0, 0]
frame_0000001577: [0, 0]
frame_0000001578: [0, 0]
frame_0000001579: [0, 0]
frame_0000001580: [0, 0]
frame_0000001581: [0, 0]
frame_0000001582: [0, 0]
frame_0000001583: [0, 0]
frame_0000001584: [0, 0]
frame_0000001585: [0, 0]
frame_0000001586: [0, 0]
frame_0000001587: [0, 0]
frame_0000001588: [0, 0]
frame_0000001589: [0, 0]
frame_0000001590: [0, 0]
frame_0000001591: [0, 0]
frame_0000001592: [0, 0]
frame_0000001593: [0, 0]
frame_0000001594: [0, 0]
frame_0000001595: [0, 0]
frame_0000001596: [0, 0]
frame_0000001597: [0, 0]
frame_0000001598: [0, 0]
frame_0000001599: [0, 0]
frame_0000001600: [0, 0]
frame_0000001601: [1, 0]
frame_0000001602: [1, 0]
frame_0000001603: [1, 0]
frame_0000001604: [1, 0]
frame_0000001605: [1, 0]
frame_0000001606: [0, 0]
frame_0000001607: [0, 0]
frame_0000001608: [0, 0]
frame_0000001609: [0, 0]
frame_0000001610: [0, 0]
frame_0000001611: [0, 0]
frame_0000001612: [0, 0]
frame_0000001613: [0, 0]
frame_0000001614: [0, 0]
frame_0000001615: [0, 0]
frame_0000001616: [0, 0]
frame_0000001617: [0, 0]
frame_0000001618: [0, 0]
frame_0000001619: [0, 0]
frame_0000001620: [0, 0]
frame_0000001621: [0, 0]
frame_0000001622: [0, 0]
frame_0000001623: [0, 0]
frame_0000001624: [0, 0]
frame_0000001625: [0, 0]
frame_0000001626: [0, 0]
frame_0000001627: [0, 0]
frame_0000001628: [0, 0]
frame_0000001629: [1, 0]
frame_0000001630: [1, 0]
frame_0000001631: [1, 0]
frame_0000001632: [1, 0]
frame_0000001633: [1, 0]
frame_0000001634: [1, 0]
frame_0000001635: [1, 0]
frame_0000001636: [1, 0]
frame_0000001637: [0, 0]
frame_0000001638: [0, 0]
frame_0000001639: [0, 0]
frame_0000001640: [0, 0]
frame_0000001641: [0, 0]
frame_0000001642: [0, 0]
frame_0000001643: [0, 0]
frame_0000001644: [0, 0]
frame_0000001645: [0, 0]
frame_0000001646: [0, 0]
frame_0000001647: [0, 0]
frame_0000001648: [0, 0]
frame_0000001649: [0, 0]
frame_0000001650: [0, 0]
frame_0000001651: [0, 0]
frame_0000001652: [0, 0]
frame_0000001653: [0, 0]
frame_0000001654: [0, 0]
frame_0000001655: [0, 0]
frame_0000001656: [0, 0]
frame_0000001657: [0, 0]
frame_0000001658: [0, 0]
frame_0000001659: [1, 0]
frame_0000001660: [1, 0]
frame_0000001661: [1, 0]
frame_0000001662: [1, 0]
frame_0000001663: [1, 0]
frame_0000001664: [0, 0]
frame_0000001665: [0, 0]
frame_0000001666: [0, 0]
frame_0000001667: [0, 0]
frame_0000001668: [0, 0]
frame_0000001669: [0, 0]
frame_0000001670: [0, 0]
frame_0000001671: [0, 0]
frame_0000001672: [0, 0]
frame_0000001673: [0, 0]
frame_0000001674: [0, 0]
frame_0000001675: [0, 0]
frame_0000001676: [1, 0]
frame_0000001677: [1, 0]
frame_0000001678: [1, 0]
frame_0000001679: [1, 0]
frame_0000001680: [0, 0]
frame_0000001681: [0, 0]
frame_0000001682: [0, 0]
frame_0000001683: [0, 0]
frame_0000001684: [0, 0]
frame_0000001685: [0, 0]
frame_0000001686: [0, 0]
frame_0000001687: [0, 0]
frame_0000001688: [0, 0]
frame_0000001689: [0, 0]
frame_0000001690: [0, 0]
frame_0000001691: [0, 0]
frame_0000001692: [0, 0]
frame_0000001693: [0, 0]
frame_0000001694: [0, 0]
frame_0000001695: [0, 0]
frame_0000001696: [0, 0]
frame_0000001697: [0, 0]
frame_0000001698: [0, 0]
frame_0000001699: [0, 0]
frame_0000001700: [0, 0]
frame_0000001701: [0, 0]
frame_0000001702: [0, 0]
frame_0000001703: [0, 0]
frame_0000001704: [0, 0]
frame_0000001705: [1, 0]
frame_0000001706: [1, 0]
frame_0000001707: [1, 0]
frame_0000001708: [0, 0]
frame_0000001709: [0, 0]
frame_0000001710: [0, 0]
frame_0000001711: [0, 0]
frame_0000001712: [0, 0]
frame_0000001713: [0, 0]
frame_0000001714: [0, 0]
frame_0000001715: [0, 0]
frame_0000001716: [0, 0]
frame_0000001717: [0, 0]
frame_0000001718: [0, 0]
frame_0000001719: [0, 0]
frame_0000001720: [0, 0]
frame_0000001721: [0, 0]
frame_0000001722: [0, 0]
frame_0000001723: [0, 0]
frame_0000001724: [0, 0]
frame_0000001725: [0, 0]
frame_0000001726: [0, 0]
frame_0000001727: [0, 0]
frame_0000001728: [0, 0]
frame_0000001729: [0, 0]
frame_0000001730: [0, 0]
frame_0000001731: [0, 0]
frame_0000001732: [0, 1]
frame_0000001733: [0, 1]
frame_0000001734: [0, 1]
frame_0000001735: [0, 1]
frame_0000001736: [0, 1]
frame_0000001737: [0, 1]
frame_0000001738: [0, 1]
frame_0000001739: [0, 1]
frame_0000001740: [0, 1]
frame_0000001741: [0, 1]
frame_0000001742: [0, 1]
frame_0000001743: [0, 1]
frame_0000001744: [0, 1]
frame_0000001745: [0, 1]
frame_0000001746: [0, 1]
frame_0000001747: [0, 1]
frame_0000001748: [0, 0]
frame_0000001749: [0, 0]
frame_0000001750: [0, 0]
frame_0000001751: [0, 0]
frame_0000001752: [0, 0]
frame_0000001753: [0, 0]
frame_0000001754: [0, 0]
frame_0000001755: [0, 0]
frame_0000001756: [0, 0]
frame_0000001757: [0, 0]
frame_0000001758: [0, 0]
frame_0000001759: [0, 0]
frame_0000001760: [0, 0]
frame_0000001761: [0, 0]
frame_0000001762: [0, 0]
frame_0000001763: [1, 0]
frame_0000001764: [1, 0]
frame_0000001765: [0, 0]
frame_0000001766: [0, 0]
frame_0000001767: [0, 0]
frame_0000001768: [0, 0]
frame_0000001769: [0, 0]
frame_0000001770: [0, 0]
frame_0000001771: [0, 0]
frame_0000001772: [0, 0]
frame_0000001773: [0, 0]
frame_0000001774: [0, 0]
frame_0000001775: [0, 0]
frame_0000001776: [0, 0]
frame_0000001777: [0, 0]
frame_0000001778: [0, 0]
frame_0000001779: [0, 0]
frame_0000001780: [0, 0]
frame_0000001781: [0, 0]
frame_0000001782: [0, 0]
frame_0000001783: [0, 0]
frame_0000001784: [0, 0]
frame_0000001785: [0, 0]
frame_0000001786: [0, 0]
frame_0000001787: [0, 0]
frame_0000001788: [0, 0]
frame_0000001789: [1, 0]
frame_0000001790: [1, 0]
frame_0000001791: [1, 0]
frame_0000001792: [1, 0]
frame_0000001793: [1, 0]
frame_0000001794: [1, 0]
frame_0000001795: [1, 0]
frame_0000001796: [1, 0]
frame_0000001797: [1, 0]
frame_0000001798: [0, 0]
frame_0000001799: [0, 0]
